,ano_eleicao,nr_turno,nr_candidato,nm_urna_candidato,uf,votos,perc_votos
1171,2022,1,22,JAIR BOLSONARO,DF,910397,51.65
1172,2022,1,44,SORAYA THRONICKE,DF,7935,0.45
1173,2022,1,80,LÉO PÉRICLES,DF,1262,0.07
1174,2022,1,16,VERA,DF,454,0.03
1175,2022,1,15,SIMONE TEBET,DF,105377,5.98
1176,2022,1,21,SOFIA MANZANO,ES,683,0.03
1177,2022,1,27,CONSTITUINTE EYMAEL,ES,377,0.02
1178,2022,1,13,LULA,ES,897348,40.4
1179,2022,1,12,CIRO GOMES,ES,56221,2.53
1180,2022,1,14,ROBERTO JEFFERSON,ES,1752,0.08
1181,2022,1,14,PADRE KELMON,ES,1752,0.08
1182,2022,1,30,FELIPE D AVILA,ES,8341,0.38
1183,2022,1,22,JAIR BOLSONARO,ES,1160030,52.23
1184,2022,1,44,SORAYA THRONICKE,ES,9944,0.45
1185,2022,1,80,LÉO PÉRICLES,ES,672,0.03
1186,2022,1,16,VERA,ES,437,0.02
1187,2022,1,15,SIMONE TEBET,ES,85325,3.84
1188,2022,1,21,SOFIA MANZANO,GO,1073,0.03
1189,2022,1,27,CONSTITUINTE EYMAEL,GO,397,0.01
1190,2022,1,13,LULA,GO,1454723,39.51
1191,2022,1,12,CIRO GOMES,GO,90695,2.46
1192,2022,1,14,ROBERTO JEFFERSON,GO,2303,0.06
1193,2022,1,14,PADRE KELMON,GO,2303,0.06
1194,2022,1,30,FELIPE D AVILA,GO,11145,0.3
1195,2022,1,22,JAIR BOLSONARO,GO,1920203,52.16
1196,2022,1,44,SORAYA THRONICKE,GO,28570,0.78
1197,2022,1,80,LÉO PÉRICLES,GO,1120,0.03
1198,2022,1,16,VERA,GO,498,0.01
1199,2022,1,15,SIMONE TEBET,GO,170742,4.64
1200,2022,1,21,SOFIA MANZANO,MA,727,0.02
1201,2022,1,27,CONSTITUINTE EYMAEL,MA,391,0.01
1202,2022,1,13,LULA,MA,2603454,68.84
1203,2022,1,12,CIRO GOMES,MA,96095,2.54
1204,2022,1,14,ROBERTO JEFFERSON,MA,4357,0.12
1205,2022,1,14,PADRE KELMON,MA,4357,0.12
1206,2022,1,30,FELIPE D AVILA,MA,4368,0.12
1207,2022,1,22,JAIR BOLSONARO,MA,983861,26.02
1208,2022,1,44,SORAYA THRONICKE,MA,8709,0.23
1209,2022,1,80,LÉO PÉRICLES,MA,630,0.02
1210,2022,1,16,VERA,MA,799,0.02
1211,2022,1,15,SIMONE TEBET,MA,78254,2.07
1212,2022,1,21,SOFIA MANZANO,MG,4431,0.04
1213,2022,1,27,CONSTITUINTE EYMAEL,MG,1588,0.01
1214,2022,1,13,LULA,MG,5802571,48.29
1215,2022,1,12,CIRO GOMES,MG,310324,2.58
1216,2022,1,14,ROBERTO JEFFERSON,MG,7309,0.06
1217,2022,1,14,PADRE KELMON,MG,7309,0.06
1218,2022,1,30,FELIPE D AVILA,MG,98526,0.82
1219,2022,1,22,JAIR BOLSONARO,MG,5239264,43.6
1220,2022,1,44,SORAYA THRONICKE,MG,44109,0.37
1221,2022,1,80,LÉO PÉRICLES,MG,5241,0.04
1222,2022,1,16,VERA,MG,2612,0.02
1223,2022,1,15,SIMONE TEBET,MG,500658,4.17
1224,2022,1,21,SOFIA MANZANO,MS,371,0.02
1225,2022,1,27,CONSTITUINTE EYMAEL,MS,152,0.01
1226,2022,1,13,LULA,MS,588323,39.04
1227,2022,1,12,CIRO GOMES,MS,29314,1.95
1228,2022,1,14,ROBERTO JEFFERSON,MS,1057,0.07
1229,2022,1,14,PADRE KELMON,MS,1057,0.07
1230,2022,1,30,FELIPE D AVILA,MS,5193,0.34
1231,2022,1,22,JAIR BOLSONARO,MS,794206,52.7
1232,2022,1,44,SORAYA THRONICKE,MS,8082,0.54
1233,2022,1,80,LÉO PÉRICLES,MS,350,0.02
1234,2022,1,16,VERA,MS,222,0.01
1235,2022,1,15,SIMONE TEBET,MS,79719,5.29
1236,2022,1,21,SOFIA MANZANO,MT,406,0.02
1237,2022,1,27,CONSTITUINTE EYMAEL,MT,195,0.01
1238,2022,1,13,LULA,MT,633748,34.39
1239,2022,1,12,CIRO GOMES,MT,29437,1.6
1240,2022,1,14,ROBERTO JEFFERSON,MT,2545,0.14
1241,2022,1,14,PADRE KELMON,MT,2545,0.14
1242,2022,1,30,FELIPE D AVILA,MT,4371,0.24
1243,2022,1,22,JAIR BOLSONARO,MT,1102866,59.84
1244,2022,1,44,SORAYA THRONICKE,MT,12715,0.69
1245,2022,1,80,LÉO PÉRICLES,MT,366,0.02
1246,2022,1,16,VERA,MT,250,0.01
1247,2022,1,15,SIMONE TEBET,MT,55989,3.04
1248,2022,1,21,SOFIA MANZANO,PA,920,0.02
1249,2022,1,27,CONSTITUINTE EYMAEL,PA,349,0.01
1250,2022,1,13,LULA,PA,2443730,52.22
1251,2022,1,12,CIRO GOMES,PA,116057,2.48
1252,2022,1,14,ROBERTO JEFFERSON,PA,2783,0.06
1253,2022,1,14,PADRE KELMON,PA,2783,0.06
1254,2022,1,30,FELIPE D AVILA,PA,6130,0.13
1255,2022,1,22,JAIR BOLSONARO,PA,1884673,40.27
1256,2022,1,44,SORAYA THRONICKE,PA,19297,0.41
1257,2022,1,80,LÉO PÉRICLES,PA,1004,0.02
1258,2022,1,16,VERA,PA,918,0.02
1259,2022,1,15,SIMONE TEBET,PA,204075,4.36
1260,2022,1,21,SOFIA MANZANO,PB,634,0.03
1261,2022,1,27,CONSTITUINTE EYMAEL,PB,283,0.01
1262,2022,1,13,LULA,PB,1554868,64.21
1263,2022,1,12,CIRO GOMES,PB,76225,3.15
1264,2022,1,14,ROBERTO JEFFERSON,PB,1489,0.06
1265,2022,1,14,PADRE KELMON,PB,1489,0.06
1266,2022,1,30,FELIPE D AVILA,PB,3996,0.17
1267,2022,1,22,JAIR BOLSONARO,PB,717416,29.62
1268,2022,1,44,SORAYA THRONICKE,PB,8713,0.36
1269,2022,1,80,LÉO PÉRICLES,PB,578,0.02
1270,2022,1,16,VERA,PB,332,0.01
1271,2022,1,15,SIMONE TEBET,PB,57154,2.36
1272,2022,1,21,SOFIA MANZANO,PE,1419,0.03
1273,2022,1,27,CONSTITUINTE EYMAEL,PE,456,0.01
1274,2022,1,13,LULA,PE,3558322,65.27
1275,2022,1,12,CIRO GOMES,PE,130015,2.38
1276,2022,1,14,ROBERTO JEFFERSON,PE,2991,0.05
1277,2022,1,14,PADRE KELMON,PE,2991,0.05
1278,2022,1,30,FELIPE D AVILA,PE,8633,0.16
1279,2022,1,22,JAIR BOLSONARO,PE,1630938,29.91
1280,2022,1,44,SORAYA THRONICKE,PE,20686,0.38
1281,2022,1,80,LÉO PÉRICLES,PE,1214,0.02
1282,2022,1,16,VERA,PE,765,0.01
1283,2022,1,15,SIMONE TEBET,PE,96570,1.77
1284,2022,1,21,SOFIA MANZANO,PI,427,0.02
1285,2022,1,27,CONSTITUINTE EYMAEL,PI,150,0.01
1286,2022,1,13,LULA,PI,1518008,74.25
1287,2022,1,12,CIRO GOMES,PI,59321,2.9
1288,2022,1,14,ROBERTO JEFFERSON,PI,1122,0.05
1289,2022,1,14,PADRE KELMON,PI,1122,0.05
1290,2022,1,30,FELIPE D AVILA,PI,2562,0.13
1291,2022,1,22,JAIR BOLSONARO,PI,406897,19.9
1292,2022,1,44,SORAYA THRONICKE,PI,13053,0.64
1293,2022,1,80,LÉO PÉRICLES,PI,350,0.02
1294,2022,1,16,VERA,PI,317,0.02
1295,2022,1,15,SIMONE TEBET,PI,42179,2.06
1296,2022,1,21,SOFIA MANZANO,PR,2744,0.04
1297,2022,1,27,CONSTITUINTE EYMAEL,PR,1104,0.02
1298,2022,1,13,LULA,PR,2363492,35.99
1299,2022,1,12,CIRO GOMES,PR,180599,2.75
1300,2022,1,14,ROBERTO JEFFERSON,PR,5161,0.08
1301,2022,1,14,PADRE KELMON,PR,5161,0.08
1302,2022,1,30,FELIPE D AVILA,PR,37983,0.58
1303,2022,1,22,JAIR BOLSONARO,PR,3628612,55.26
1304,2022,1,44,SORAYA THRONICKE,PR,34125,0.52
1305,2022,1,80,LÉO PÉRICLES,PR,2089,0.03
1306,2022,1,16,VERA,PR,1170,0.02
1307,2022,1,15,SIMONE TEBET,PR,309685,4.72
1308,2022,1,21,SOFIA MANZANO,RJ,4458,0.05
1309,2022,1,27,CONSTITUINTE EYMAEL,RJ,1546,0.02
1310,2022,1,13,LULA,RJ,3847143,40.68
1311,2022,1,12,CIRO GOMES,RJ,301489,3.19
1312,2022,1,14,ROBERTO JEFFERSON,RJ,7760,0.08
1313,2022,1,14,PADRE KELMON,RJ,7760,0.08
1314,2022,1,30,FELIPE D AVILA,RJ,43091,0.46
1315,2022,1,22,JAIR BOLSONARO,RJ,4831246,51.09
1316,2022,1,44,SORAYA THRONICKE,RJ,44252,0.47
1317,2022,1,80,LÉO PÉRICLES,RJ,7080,0.07
1318,2022,1,16,VERA,RJ,2643,0.03
1319,2022,1,15,SIMONE TEBET,RJ,365969,3.87
1320,2022,1,21,SOFIA MANZANO,RN,606,0.03
1321,2022,1,27,CONSTITUINTE EYMAEL,RN,243,0.01
1322,2022,1,13,LULA,RN,1264179,62.98
1323,2022,1,12,CIRO GOMES,RN,71740,3.57
1324,2022,1,14,ROBERTO JEFFERSON,RN,860,0.04
1325,2022,1,14,PADRE KELMON,RN,860,0.04
1326,2022,1,30,FELIPE D AVILA,RN,2937,0.15
1327,2022,1,22,JAIR BOLSONARO,RN,622731,31.02
1328,2022,1,44,SORAYA THRONICKE,RN,4326,0.22
1329,2022,1,80,LÉO PÉRICLES,RN,587,0.03
1330,2022,1,16,VERA,RN,422,0.02
1331,2022,1,15,SIMONE TEBET,RN,38633,1.92
1332,2022,1,21,SOFIA MANZANO,RO,232,0.03
1333,2022,1,27,CONSTITUINTE EYMAEL,RO,111,0.01
1334,2022,1,13,LULA,RO,261749,28.98
1335,2022,1,12,CIRO GOMES,RO,19353,2.14
1336,2022,1,14,ROBERTO JEFFERSON,RO,749,0.08
1337,2022,1,14,PADRE KELMON,RO,749,0.08
1338,2022,1,30,FELIPE D AVILA,RO,2398,0.27
1339,2022,1,22,JAIR BOLSONARO,RO,581306,64.36
1340,2022,1,44,SORAYA THRONICKE,RO,5777,0.64
1341,2022,1,80,LÉO PÉRICLES,RO,204,0.02
1342,2022,1,16,VERA,RO,139,0.02
1343,2022,1,15,SIMONE TEBET,RO,31217,3.46
1344,2022,1,21,SOFIA MANZANO,RR,64,0.02
1345,2022,1,27,CONSTITUINTE EYMAEL,RR,37,0.01
1346,2022,1,13,LULA,RR,68760,23.05
1347,2022,1,12,CIRO GOMES,RR,6709,2.25
1348,2022,1,14,ROBERTO JEFFERSON,RR,190,0.06
1349,2022,1,14,PADRE KELMON,RR,190,0.06
1350,2022,1,30,FELIPE D AVILA,RR,794,0.27
1351,2022,1,22,JAIR BOLSONARO,RR,207587,69.57
1352,2022,1,44,SORAYA THRONICKE,RR,1138,0.38
1353,2022,1,80,LÉO PÉRICLES,RR,59,0.02
1354,2022,1,16,VERA,RR,75,0.03
1355,2022,1,15,SIMONE TEBET,RR,12956,4.34
1356,2022,1,21,SOFIA MANZANO,RS,2399,0.04
1357,2022,1,27,CONSTITUINTE EYMAEL,RS,885,0.01
1358,2022,1,13,LULA,RS,2806672,42.28
1359,2022,1,12,CIRO GOMES,RS,190945,2.88
1360,2022,1,14,ROBERTO JEFFERSON,RS,4394,0.07
1361,2022,1,14,PADRE KELMON,RS,4394,0.07
1362,2022,1,30,FELIPE D AVILA,RS,40601,0.61
1363,2022,1,22,JAIR BOLSONARO,RS,3245023,48.89
1364,2022,1,44,SORAYA THRONICKE,RS,25207,0.38
1365,2022,1,80,LÉO PÉRICLES,RS,2332,0.04
1366,2022,1,16,VERA,RS,1337,0.02
1367,2022,1,15,SIMONE TEBET,RS,317957,4.79
1368,2022,1,21,SOFIA MANZANO,SC,1812,0.04
1369,2022,1,27,CONSTITUINTE EYMAEL,SC,567,0.01
1370,2022,1,13,LULA,SC,1279216,29.54
1371,2022,1,12,CIRO GOMES,SC,88672,2.05
1372,2022,1,14,ROBERTO JEFFERSON,SC,3369,0.08
1373,2022,1,14,PADRE KELMON,SC,3369,0.08
1374,2022,1,30,FELIPE D AVILA,SC,48980,1.13
1375,2022,1,22,JAIR BOLSONARO,SC,2694406,62.21
1376,2022,1,44,SORAYA THRONICKE,SC,20132,0.46
1377,2022,1,80,LÉO PÉRICLES,SC,1682,0.04
1378,2022,1,16,VERA,SC,838,0.02
1379,2022,1,15,SIMONE TEBET,SC,191310,4.42
1380,2022,1,21,SOFIA MANZANO,SE,364,0.03
1381,2022,1,27,CONSTITUINTE EYMAEL,SE,196,0.02
1382,2022,1,13,LULA,SE,828716,63.82
1383,2022,1,12,CIRO GOMES,SE,40247,3.1
1384,2022,1,14,ROBERTO JEFFERSON,SE,631,0.05
1385,2022,1,14,PADRE KELMON,SE,631,0.05
1386,2022,1,30,FELIPE D AVILA,SE,2194,0.17
1387,2022,1,22,JAIR BOLSONARO,SE,378610,29.16
1388,2022,1,44,SORAYA THRONICKE,SE,4416,0.34
1389,2022,1,80,LÉO PÉRICLES,SE,396,0.03
1390,2022,1,16,VERA,SE,589,0.05
1391,2022,1,15,SIMONE TEBET,SE,42073,3.24
1392,2022,1,21,SOFIA MANZANO,SP,14943,0.06
1393,2022,1,27,CONSTITUINTE EYMAEL,SP,5015,0.02
1394,2022,1,13,LULA,SP,10490032,40.89
1395,2022,1,12,CIRO GOMES,SP,898540,3.5
1396,2022,1,14,ROBERTO JEFFERSON,SP,15784,0.06
1397,2022,1,14,PADRE KELMON,SP,15784,0.06
1398,2022,1,30,FELIPE D AVILA,SP,183719,0.72
1399,2022,1,22,JAIR BOLSONARO,SP,12239989,47.71
1400,2022,1,44,SORAYA THRONICKE,SP,153601,0.6
1401,2022,1,80,LÉO PÉRICLES,SP,21665,0.08
1402,2022,1,16,VERA,SP,7450,0.03
1403,2022,1,15,SIMONE TEBET,SP,1625596,6.34
1404,2022,1,21,SOFIA MANZANO,TO,149,0.02
1405,2022,1,27,CONSTITUINTE EYMAEL,TO,105,0.01
1406,2022,1,13,LULA,TO,434303,50.4
1407,2022,1,12,CIRO GOMES,TO,18141,2.11
1408,2022,1,14,ROBERTO JEFFERSON,TO,418,0.05
1409,2022,1,14,PADRE KELMON,TO,418,0.05
1410,2022,1,30,FELIPE D AVILA,TO,1266,0.15
1411,2022,1,22,JAIR BOLSONARO,TO,379194,44.0
1412,2022,1,44,SORAYA THRONICKE,TO,2788,0.32
1413,2022,1,80,LÉO PÉRICLES,TO,129,0.01
1414,2022,1,16,VERA,TO,90,0.01
1415,2022,1,15,SIMONE TEBET,TO,25209,2.93
1416,2022,1,21,SOFIA MANZANO,ZZ,618,0.21
1417,2022,1,27,CONSTITUINTE EYMAEL,ZZ,258,0.09
1418,2022,1,13,LULA,ZZ,138933,47.17
1419,2022,1,12,CIRO GOMES,ZZ,13341,4.53
1420,2022,1,14,ROBERTO JEFFERSON,ZZ,344,0.12
1421,2022,1,14,PADRE KELMON,ZZ,344,0.12
1422,2022,1,30,FELIPE D AVILA,ZZ,3780,1.28
1423,2022,1,22,JAIR BOLSONARO,ZZ,122548,41.61
1424,2022,1,44,SORAYA THRONICKE,ZZ,753,0.26
1425,2022,1,80,LÉO PÉRICLES,ZZ,319,0.11
1426,2022,1,16,VERA,ZZ,464,0.16
1427,2022,1,15,SIMONE TEBET,ZZ,13167,4.47
1428,2022,1,21,SOFIA MANZANO,AC,144,0.03
1429,2022,1,27,CONSTITUINTE EYMAEL,AC,44,0.01
1430,2022,1,13,LULA,AC,129022,29.26
1431,2022,1,12,CIRO GOMES,AC,12314,2.79
1432,2022,1,14,ROBERTO JEFFERSON,AC,279,0.06
1433,2022,1,14,PADRE KELMON,AC,279,0.06
1434,2022,1,30,FELIPE D AVILA,AC,825,0.19
1435,2022,1,22,JAIR BOLSONARO,AC,275582,62.5
1436,2022,1,44,SORAYA THRONICKE,AC,2444,0.55
1437,2022,1,80,LÉO PÉRICLES,AC,64,0.01
1438,2022,1,16,VERA,AC,77,0.02
1439,2022,1,15,SIMONE TEBET,AC,20122,4.56
1440,2022,1,21,SOFIA MANZANO,AL,494,0.03
1441,2022,1,27,CONSTITUINTE EYMAEL,AL,139,0.01
1442,2022,1,13,LULA,AL,974156,56.5
1443,2022,1,12,CIRO GOMES,AL,43542,2.53
1444,2022,1,14,ROBERTO JEFFERSON,AL,3020,0.18
1445,2022,1,14,PADRE KELMON,AL,3020,0.18
1446,2022,1,30,FELIPE D AVILA,AL,2450,0.14
1447,2022,1,22,JAIR BOLSONARO,AL,621515,36.05
1448,2022,1,44,SORAYA THRONICKE,AL,10683,0.62
1449,2022,1,80,LÉO PÉRICLES,AL,482,0.03
1450,2022,1,16,VERA,AL,325,0.02
1451,2022,1,15,SIMONE TEBET,AL,67411,3.91
1452,2022,1,21,SOFIA MANZANO,AM,476,0.02
1453,2022,1,27,CONSTITUINTE EYMAEL,AM,267,0.01
1454,2022,1,13,LULA,AM,1019585,49.58
1455,2022,1,12,CIRO GOMES,AM,44525,2.17
1456,2022,1,14,ROBERTO JEFFERSON,AM,1373,0.07
1457,2022,1,14,PADRE KELMON,AM,1373,0.07
1458,2022,1,30,FELIPE D AVILA,AM,5212,0.25
1459,2022,1,22,JAIR BOLSONARO,AM,880087,42.8
1460,2022,1,44,SORAYA THRONICKE,AM,17000,0.83
1461,2022,1,80,LÉO PÉRICLES,AM,484,0.02
1462,2022,1,16,VERA,AM,393,0.02
1463,2022,1,15,SIMONE TEBET,AM,87057,4.23
1464,2022,1,21,SOFIA MANZANO,AP,130,0.03
1465,2022,1,27,CONSTITUINTE EYMAEL,AP,62,0.01
1466,2022,1,13,LULA,AP,197382,45.67
1467,2022,1,12,CIRO GOMES,AP,14670,3.39
1468,2022,1,14,ROBERTO JEFFERSON,AP,359,0.08
1469,2022,1,14,PADRE KELMON,AP,359,0.08
1470,2022,1,30,FELIPE D AVILA,AP,1236,0.29
1471,2022,1,22,JAIR BOLSONARO,AP,187621,43.41
1472,2022,1,44,SORAYA THRONICKE,AP,2955,0.68
1473,2022,1,80,LÉO PÉRICLES,AP,105,0.02
1474,2022,1,16,VERA,AP,144,0.03
1475,2022,1,15,SIMONE TEBET,AP,27497,6.36
1476,2022,1,21,SOFIA MANZANO,BA,2423,0.03
1477,2022,1,27,CONSTITUINTE EYMAEL,BA,753,0.01
1478,2022,1,13,LULA,BA,5873081,69.73
1479,2022,1,12,CIRO GOMES,BA,217224,2.58
1480,2022,1,14,ROBERTO JEFFERSON,BA,4898,0.06
1481,2022,1,14,PADRE KELMON,BA,4898,0.06
1482,2022,1,30,FELIPE D AVILA,BA,11605,0.14
1483,2022,1,22,JAIR BOLSONARO,BA,2047599,24.31
1484,2022,1,44,SORAYA THRONICKE,BA,65046,0.77
1485,2022,1,80,LÉO PÉRICLES,BA,1926,0.02
1486,2022,1,16,VERA,BA,1148,0.01
1487,2022,1,15,SIMONE TEBET,BA,197305,2.34
1488,2022,1,21,SOFIA MANZANO,CE,1579,0.03
1489,2022,1,27,CONSTITUINTE EYMAEL,CE,416,0.01
1490,2022,1,13,LULA,CE,3578355,65.91
1491,2022,1,12,CIRO GOMES,CE,369222,6.8
1492,2022,1,14,ROBERTO JEFFERSON,CE,2278,0.04
1493,2022,1,14,PADRE KELMON,CE,2278,0.04
1494,2022,1,30,FELIPE D AVILA,CE,7030,0.13
1495,2022,1,22,JAIR BOLSONARO,CE,1377827,25.38
1496,2022,1,44,SORAYA THRONICKE,CE,24497,0.45
1497,2022,1,80,LÉO PÉRICLES,CE,1129,0.02
1498,2022,1,16,VERA,CE,717,0.01
1499,2022,1,15,SIMONE TEBET,CE,66214,1.22
1500,2022,1,21,SOFIA MANZANO,DF,894,0.05
1501,2022,1,27,CONSTITUINTE EYMAEL,DF,518,0.03
1502,2022,1,13,LULA,DF,649534,36.85
1503,2022,1,12,CIRO GOMES,DF,74308,4.22
1504,2022,1,14,ROBERTO JEFFERSON,DF,1554,0.09
1505,2022,1,14,PADRE KELMON,DF,1554,0.09
1506,2022,1,30,FELIPE D AVILA,DF,10342,0.59
1507,2022,1,22,JAIR BOLSONARO,DF,910397,51.65
1508,2022,1,44,SORAYA THRONICKE,DF,7935,0.45
1509,2022,1,80,LÉO PÉRICLES,DF,1262,0.07
1510,2022,1,16,VERA,DF,454,0.03
1511,2022,1,15,SIMONE TEBET,DF,105377,5.98
1512,2022,1,21,SOFIA MANZANO,ES,683,0.03
1513,2022,1,27,CONSTITUINTE EYMAEL,ES,377,0.02
1514,2022,1,13,LULA,ES,897348,40.4
1515,2022,1,12,CIRO GOMES,ES,56221,2.53
1516,2022,1,14,ROBERTO JEFFERSON,ES,1752,0.08
1517,2022,1,14,PADRE KELMON,ES,1752,0.08
1518,2022,1,30,FELIPE D AVILA,ES,8341,0.38
1519,2022,1,22,JAIR BOLSONARO,ES,1160030,52.23
1520,2022,1,44,SORAYA THRONICKE,ES,9944,0.45
1521,2022,1,80,LÉO PÉRICLES,ES,672,0.03
1522,2022,1,16,VERA,ES,437,0.02
1523,2022,1,15,SIMONE TEBET,ES,85325,3.84
1524,2022,1,21,SOFIA MANZANO,GO,1073,0.03
1525,2022,1,27,CONSTITUINTE EYMAEL,GO,397,0.01
1526,2022,1,13,LULA,GO,1454723,39.51
1527,2022,1,12,CIRO GOMES,GO,90695,2.46
1528,2022,1,14,ROBERTO JEFFERSON,GO,2303,0.06
1529,2022,1,14,PADRE KELMON,GO,2303,0.06
1530,2022,1,30,FELIPE D AVILA,GO,11145,0.3
1531,2022,1,22,JAIR BOLSONARO,GO,1920203,52.16
1532,2022,1,44,SORAYA THRONICKE,GO,28570,0.78
1533,2022,1,80,LÉO PÉRICLES,GO,1120,0.03
1534,2022,1,16,VERA,GO,498,0.01
1535,2022,1,15,SIMONE TEBET,GO,170742,4.64
1536,2022,1,21,SOFIA MANZANO,MA,727,0.02
1537,2022,1,27,CONSTITUINTE EYMAEL,MA,391,0.01
1538,2022,1,13,LULA,MA,2603454,68.84
1539,2022,1,12,CIRO GOMES,MA,96095,2.54
1540,2022,1,14,ROBERTO JEFFERSON,MA,4357,0.12
1541,2022,1,14,PADRE KELMON,MA,4357,0.12
1542,2022,1,30,FELIPE D AVILA,MA,4368,0.12
1543,2022,1,22,JAIR BOLSONARO,MA,983861,26.02
1544,2022,1,44,SORAYA THRONICKE,MA,8709,0.23
1545,2022,1,80,LÉO PÉRICLES,MA,630,0.02
1546,2022,1,16,VERA,MA,799,0.02
1547,2022,1,15,SIMONE TEBET,MA,78254,2.07
1548,2022,1,21,SOFIA MANZANO,MG,4431,0.04
1549,2022,1,27,CONSTITUINTE EYMAEL,MG,1588,0.01
1550,2022,1,13,LULA,MG,5802571,48.29
1551,2022,1,12,CIRO GOMES,MG,310324,2.58
1552,2022,1,14,ROBERTO JEFFERSON,MG,7309,0.06
1553,2022,1,14,PADRE KELMON,MG,7309,0.06
1554,2022,1,30,FELIPE D AVILA,MG,98526,0.82
1555,2022,1,22,JAIR BOLSONARO,MG,5239264,43.6
1556,2022,1,44,SORAYA THRONICKE,MG,44109,0.37
1557,2022,1,80,LÉO PÉRICLES,MG,5241,0.04
1558,2022,1,16,VERA,MG,2612,0.02
1559,2022,1,15,SIMONE TEBET,MG,500658,4.17
1560,2022,1,21,SOFIA MANZANO,MS,371,0.02
1561,2022,1,27,CONSTITUINTE EYMAEL,MS,152,0.01
1562,2022,1,13,LULA,MS,588323,39.04
1563,2022,1,12,CIRO GOMES,MS,29314,1.95
1564,2022,1,14,ROBERTO JEFFERSON,MS,1057,0.07
1565,2022,1,14,PADRE KELMON,MS,1057,0.07
1566,2022,1,30,FELIPE D AVILA,MS,5193,0.34
1567,2022,1,22,JAIR BOLSONARO,MS,794206,52.7
1568,2022,1,44,SORAYA THRONICKE,MS,8082,0.54
1569,2022,1,80,LÉO PÉRICLES,MS,350,0.02
1570,2022,1,16,VERA,MS,222,0.01
1571,2022,1,15,SIMONE TEBET,MS,79719,5.29
1572,2022,1,21,SOFIA MANZANO,MT,406,0.02
1573,2022,1,27,CONSTITUINTE EYMAEL,MT,195,0.01
1574,2022,1,13,LULA,MT,633748,34.39
1575,2022,1,12,CIRO GOMES,MT,29437,1.6
1576,2022,1,14,ROBERTO JEFFERSON,MT,2545,0.14
1577,2022,1,14,PADRE KELMON,MT,2545,0.14
1578,2022,1,30,FELIPE D AVILA,MT,4371,0.24
1579,2022,1,22,JAIR BOLSONARO,MT,1102866,59.84
1580,2022,1,44,SORAYA THRONICKE,MT,12715,0.69
1581,2022,1,80,LÉO PÉRICLES,MT,366,0.02
1582,2022,1,16,VERA,MT,250,0.01
1583,2022,1,15,SIMONE TEBET,MT,55989,3.04
1584,2022,1,21,SOFIA MANZANO,PA,920,0.02
1585,2022,1,27,CONSTITUINTE EYMAEL,PA,349,0.01
1586,2022,1,13,LULA,PA,2443730,52.22
1587,2022,1,12,CIRO GOMES,PA,116057,2.48
1588,2022,1,14,ROBERTO JEFFERSON,PA,2783,0.06
1589,2022,1,14,PADRE KELMON,PA,2783,0.06
1590,2022,1,30,FELIPE D AVILA,PA,6130,0.13
1591,2022,1,22,JAIR BOLSONARO,PA,1884673,40.27
1592,2022,1,44,SORAYA THRONICKE,PA,19297,0.41
1593,2022,1,80,LÉO PÉRICLES,PA,1004,0.02
1594,2022,1,16,VERA,PA,918,0.02
1595,2022,1,15,SIMONE TEBET,PA,204075,4.36
1596,2022,1,21,SOFIA MANZANO,PB,634,0.03
1597,2022,1,27,CONSTITUINTE EYMAEL,PB,283,0.01
1598,2022,1,13,LULA,PB,1554868,64.21
1599,2022,1,12,CIRO GOMES,PB,76225,3.15
1600,2022,1,14,ROBERTO JEFFERSON,PB,1489,0.06
1601,2022,1,14,PADRE KELMON,PB,1489,0.06
1602,2022,1,30,FELIPE D AVILA,PB,3996,0.17
1603,2022,1,22,JAIR BOLSONARO,PB,717416,29.62
1604,2022,1,44,SORAYA THRONICKE,PB,8713,0.36
1605,2022,1,80,LÉO PÉRICLES,PB,578,0.02
1606,2022,1,16,VERA,PB,332,0.01
1607,2022,1,15,SIMONE TEBET,PB,57154,2.36
1608,2022,1,21,SOFIA MANZANO,PE,1419,0.03
1609,2022,1,27,CONSTITUINTE EYMAEL,PE,456,0.01
1610,2022,1,13,LULA,PE,3558322,65.27
1611,2022,1,12,CIRO GOMES,PE,130015,2.38
1612,2022,1,14,ROBERTO JEFFERSON,PE,2991,0.05
1613,2022,1,14,PADRE KELMON,PE,2991,0.05
1614,2022,1,30,FELIPE D AVILA,PE,8633,0.16
1615,2022,1,22,JAIR BOLSONARO,PE,1630938,29.91
1616,2022,1,44,SORAYA THRONICKE,PE,20686,0.38
1617,2022,1,80,LÉO PÉRICLES,PE,1214,0.02
1618,2022,1,16,VERA,PE,765,0.01
1619,2022,1,15,SIMONE TEBET,PE,96570,1.77
1620,2022,1,21,SOFIA MANZANO,PI,427,0.02
1621,2022,1,27,CONSTITUINTE EYMAEL,PI,150,0.01
1622,2022,1,13,LULA,PI,1518008,74.25
1623,2022,1,12,CIRO GOMES,PI,59321,2.9
1624,2022,1,14,ROBERTO JEFFERSON,PI,1122,0.05
1625,2022,1,14,PADRE KELMON,PI,1122,0.05
1626,2022,1,30,FELIPE D AVILA,PI,2562,0.13
1627,2022,1,22,JAIR BOLSONARO,PI,406897,19.9
1628,2022,1,44,SORAYA THRONICKE,PI,13053,0.64
1629,2022,1,80,LÉO PÉRICLES,PI,350,0.02
1630,2022,1,16,VERA,PI,317,0.02
1631,2022,1,15,SIMONE TEBET,PI,42179,2.06
